BLEURT,bleurt_open_score
,0.382385790348053
,0.3728378415107727
,0.5343732833862305
,0.5710403323173523
,0.28434842824935913
,0.5817689895629883
,0.49230068922042847
,0.5769316554069519
,0.6077354550361633
,0.2932976186275482
,0.31747180223464966
,0.31890806555747986
,0.39518997073173523
,0.2632383108139038
,0.3049090504646301
,0.34429770708084106
,0.4264103174209595
,0.4275254011154175
,0.4703161120414734
,0.432791531085968
,0.48412805795669556
,0.39532727003097534
,0.4451887607574463
,0.3578236699104309
,0.5315071940422058
,0.33918583393096924
,0.33997276425361633
,0.37550902366638184
,0.32300734519958496
,0.46243447065353394
,0.4221292734146118
,0.39936238527297974
,0.3832496702671051
,0.511324942111969
,0.46479523181915283
,0.4160357713699341
,0.5223356485366821
,0.3412817120552063
,0.31171828508377075
,0.4111739993095398
,0.3155112564563751
,0.3243650197982788
,0.3403734564781189
,0.2658039629459381
,0.36698633432388306
,0.19102510809898376
,0.30328211188316345
,0.2823137640953064
,0.45217740535736084
,0.3781764507293701
,0.4578779935836792
,0.3742988109588623
,0.4456362724304199
,0.34068062901496887
,0.25081127882003784
,0.3946540355682373
,0.43684136867523193
,0.4080038070678711
,0.26644814014434814
,0.41431671380996704
,0.29074370861053467
,0.3846730589866638
,0.31994742155075073
,0.4003603458404541
,0.38952237367630005
,0.49360179901123047
,0.39109450578689575
,0.30915042757987976
,0.3469833731651306
,0.4216017723083496
,0.42463892698287964
,0.3733435869216919
,0.2895447611808777
,0.3518260717391968
,0.40837639570236206
,0.3908693790435791
,0.20567074418067932
,0.44043290615081787
,0.5315428972244263
,0.35225456953048706
,0.3204243779182434
,0.43522852659225464
,0.3985327482223511
,0.22492679953575134
final,0.38738625070878435
