BLEURT,bleurt_open_score
,0.41963374614715576
,0.36872023344039917
,0.5804563760757446
,0.37266096472740173
,0.40912431478500366
,0.37979620695114136
,0.38302451372146606
,0.39950788021087646
,0.4881914258003235
,0.43022215366363525
,0.3078732490539551
,0.2938898205757141
,0.3433822989463806
,0.44689297676086426
,0.5374260544776917
,0.5038686394691467
,0.3266308307647705
,0.4036785364151001
,0.35711073875427246
,0.2917487621307373
,0.3687029778957367
,0.44319212436676025
,0.4256763458251953
,0.4100404381752014
,0.4558306932449341
,0.4016479253768921
,0.3326842188835144
,0.4151279330253601
,0.30540037155151367
,0.277628630399704
,0.47942519187927246
,0.28211820125579834
,0.29949939250946045
,0.3987998962402344
,0.4128645062446594
,0.33389753103256226
,0.5198594927787781
,0.374445378780365
,0.33701902627944946
,0.3480161428451538
,0.4546355605125427
,0.3442814350128174
,0.35795164108276367
,0.47726017236709595
,0.28690165281295776
,0.42194974422454834
,0.2834983170032501
,0.4185068607330322
,0.3510761857032776
,0.45394575595855713
,0.34914475679397583
,0.40669387578964233
,0.4429735541343689
,0.3051954507827759
,0.41044318675994873
,0.4088287353515625
,0.5595737099647522
,0.3899407386779785
,0.3993501365184784
,0.5167909860610962
,0.38904374837875366
,0.3385205864906311
,0.3324041962623596
,0.4113582968711853
,0.39657580852508545
,0.3559410572052002
,0.34270673990249634
,0.4284297823905945
,0.3729367256164551
,0.39836663007736206
,0.34698331356048584
,0.39291101694107056
,0.2110278457403183
,0.4083942770957947
,0.33995816111564636
,0.4364328384399414
,0.4216405749320984
,0.3687311112880707
,0.32205677032470703
,0.33319589495658875
,0.3660913109779358
,0.34254568815231323
,0.3684091567993164
,0.4351727366447449
,0.44794780015945435
,0.3959312438964844
,0.41869843006134033
,0.3219487965106964
,0.46450334787368774
,0.45331621170043945
,0.3877965807914734
,0.39336907863616943
,0.29614371061325073
,0.26187601685523987
,0.36936402320861816
,0.2919224798679352
,0.31843888759613037
,0.308552622795105
,0.3895108997821808
,0.30315887928009033
,0.3050689101219177
,0.2874361276626587
,0.17057549953460693
,0.4051116108894348
,0.38826560974121094
,0.4201616048812866
,0.3274916410446167
,0.3726533055305481
,0.3537461757659912
,0.36758953332901
,0.3755400478839874
,0.333440363407135
,0.31536853313446045
,0.335342139005661
,0.2883743345737457
,0.41841429471969604
,0.3731585144996643
,0.3487902581691742
,0.3250596523284912
,0.3357577323913574
,0.33045923709869385
,0.4916202425956726
,0.3968043923377991
,0.37063223123550415
,0.4013121724128723
,0.3710501790046692
,0.3478739857673645
,0.35885146260261536
,0.3628504276275635
,0.38981589674949646
,0.24550259113311768
,0.20641060173511505
,0.3524091839790344
,0.5353768467903137
,0.41980308294296265
,0.21569475531578064
,0.2613845765590668
,0.3166937828063965
,0.3055289685726166
,0.24003416299819946
,0.3486442565917969
,0.4352222681045532
,0.32801491022109985
,0.33093515038490295
,0.4110715985298157
,0.4452235698699951
,0.42535704374313354
,0.34669333696365356
,0.3602988123893738
,0.37415674328804016
,0.431984543800354
,0.39863085746765137
,0.40538930892944336
,0.2862647771835327
,0.2513510584831238
,0.31107279658317566
,0.34739983081817627
,0.23429767787456512
,0.38364243507385254
,0.3742023706436157
,0.3044945001602173
,0.30909496545791626
,0.39815306663513184
,0.4164040684700012
,0.4493924379348755
,0.2558223307132721
,0.24135509133338928
,0.22832578420639038
,0.3465534448623657
,0.3709387183189392
,0.4938228130340576
,0.48030316829681396
,0.4326755404472351
,0.3314526677131653
,0.5234184265136719
,0.494672954082489
,0.2531663179397583
,0.2814021706581116
,0.5190503597259521
,0.26337602734565735
,0.4070412516593933
,0.3628961145877838
,0.39388036727905273
,0.5477412343025208
,0.3954886198043823
,0.3399561941623688
,0.4834821820259094
,0.36994585394859314
,0.3286839723587036
,0.43542975187301636
,0.3815132677555084
,0.18229059875011444
,0.5855546593666077
,0.5844577550888062
,0.3277295231819153
,0.2972823977470398
,0.31549811363220215
,0.47460561990737915
,0.4593152403831482
,0.38000571727752686
,0.2871531844139099
,0.3629031777381897
,0.5143067836761475
,0.47040390968322754
,0.40994149446487427
,0.45766741037368774
,0.4275254011154175
,0.443665087223053
,0.4552629590034485
,0.49755293130874634
,0.4149404764175415
,0.4261298179626465
,0.4520145654678345
,0.3008880019187927
,0.34249815344810486
,0.28645873069763184
,0.37497222423553467
,0.30216288566589355
,0.46191370487213135
,0.38881009817123413
,0.3746129870414734
,0.3333625793457031
,0.46563929319381714
,0.44594281911849976
,0.40446585416793823
,0.4302384853363037
,0.3115190863609314
,0.3113546371459961
,0.41888749599456787
,0.3301713466644287
,0.3570343852043152
,0.3368876576423645
,0.28458449244499207
,0.3155022859573364
,0.39304667711257935
,0.2747066020965576
,0.36365777254104614
,0.3814152479171753
,0.3522220849990845
,0.3863544464111328
,0.4382292628288269
,0.3538658618927002
,0.3537992238998413
,0.2585720419883728
,0.420318067073822
,0.39739054441452026
,0.39732497930526733
,0.2840232849121094
,0.38777607679367065
,0.23994073271751404
,0.43700629472732544
,0.3497171998023987
,0.40305817127227783
,0.3734004497528076
,0.45847684144973755
,0.3586691617965698
,0.23693916201591492
,0.31330928206443787
,0.45165014266967773
,0.4484921097755432
,0.3007657527923584
,0.32449352741241455
,0.2767699360847473
,0.23781031370162964
,0.3759695291519165
,0.36130857467651367
,0.39519333839416504
,0.32211339473724365
,0.41696012020111084
,0.22191393375396729
,0.31094157695770264
,0.47765833139419556
,0.33865249156951904
,0.34421801567077637
,0.43789398670196533
,0.240931898355484
,0.2521105706691742
final,0.3724815689484565
